id,folder,title,date,reason,post_score,img_score,post_title_suggested,post_url_suggested
7103,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7104,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7105,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7106,2016-04-08 Agra Fort and Fatehpur Sikri - 1920s,Agra Fort and Fatehpur Sikri 1920s,2016-04-08,post_low_confidence,0.483,,Agra Station - 1920s,https://www.oldindianphotos.in/2009/12/agra-station-1920s.html
7107,2016-04-08 Man Posing with Four Dead Tigers and a Car - Date Unknown,Man Posing with Four Dead Tigers and a Car - Date Unknown,2016-04-08,post_low_confidence,0.400,,Little Prince Posing with a Hookah - Date Unknown,https://www.oldindianphotos.in/2014/11/little-prince-posing-with-hookah.html
7121,2016-04-09 Five Opium Smokers in a Chauki (small bed like furniture) with Pipes and other Equipments - Eastern Bengal 1860's,Five Opium Smokers in a Chauki (small bed like furniture) with Pipes and other Equipments - Eastern Bengal 1860's 1860,2016-04-09,post_low_confidence,0.406,,A Family on Riverside with Boats and Village in the background - Eastern Bengal c1860's,https://www.oldindianphotos.in/2016/03/a-family-on-riverside-with-boats-and.html
7123,2016-04-09 Hindi Movie Actress and Dancer Prema Narayan - 1970's,Hindi Movie Actress and Dancer Prema Narayan - 1970's 1970,2016-04-09,post_low_confidence,0.375,,Shyama - Hindi Movie Actress of 1950's - Portrait and Video,https://www.oldindianphotos.in/2011/04/shyama-hindi-movie-actress-of-1950s.html
7124,2016-04-09 Hindi Movie Actress and Dancer Prema Narayan - 1970's,Hindi Movie Actress and Dancer Prema Narayan - 1970's 1970,2016-04-09,post_low_confidence,0.375,,Shyama - Hindi Movie Actress of 1950's - Portrait and Video,https://www.oldindianphotos.in/2011/04/shyama-hindi-movie-actress-of-1950s.html
7125,2016-04-09 Hindi Movie Actress and Dancer Prema Narayan - 1970's,Hindi Movie Actress and Dancer Prema Narayan - 1970's 1970,2016-04-09,post_low_confidence,0.375,,Shyama - Hindi Movie Actress of 1950's - Portrait and Video,https://www.oldindianphotos.in/2011/04/shyama-hindi-movie-actress-of-1950s.html
7137,2016-04-24 Grand Oriental Hotel - Colombo Ceylon (Sri Lanka) 1880's,Grand Oriental Hotel - Colombo Ceylon (Sri Lanka) 1880's 1880,2016-04-24,post_low_confidence,0.379,,Portrait of a Woman from Ceylon (Sri Lanka) - c1890's,https://www.oldindianphotos.in/2012/01/portrait-of-woman-from-ceylon-sri-lanka.html
7138,2016-04-24 Grand Oriental Hotel - Colombo Ceylon (Sri Lanka) 1880's,Grand Oriental Hotel - Colombo Ceylon (Sri Lanka) 1880's 1880,2016-04-24,post_low_confidence,0.379,,Portrait of a Woman from Ceylon (Sri Lanka) - c1890's,https://www.oldindianphotos.in/2012/01/portrait-of-woman-from-ceylon-sri-lanka.html
7139,2016-04-24 Kandy Chiefs - Ceylon (Sri Lanka) c1870's,Kandy Chiefs - Ceylon (Sri Lanka) c1870's 1870,2016-04-24,post_low_confidence,0.453,,Mat Weavers - Ceylon (Sri Lanka) c1880,https://www.oldindianphotos.in/2011/06/mat-weavers-ceylon-sri-lanka-c1880.html
7142,2016-04-30 Portrait of Tara Dinkar Rayas - 1950's,Portrait of Tara Dinkar Rayas - 1950's 1950,2016-04-30,post_low_confidence,0.483,,Portrait of an Indian Lady - 1940's,https://www.oldindianphotos.in/2014/01/portrait-of-indian-lady-1940s.html
7143,"2016-04-30 Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray - 1991","Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray 1991",2016-04-30,post_low_confidence,0.434,,"Still Photograph form the Bengali Movie Aparajito (The Unvanquished), Directed by Satyajit Ray - 1956",https://www.oldindianphotos.in/2012/11/Aparajito-bengali-movie-satyajit-ray-1956.html
7144,"2016-04-30 Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray - 1991","Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray 1991",2016-04-30,post_low_confidence,0.434,,"Still Photograph form the Bengali Movie Aparajito (The Unvanquished), Directed by Satyajit Ray - 1956",https://www.oldindianphotos.in/2012/11/Aparajito-bengali-movie-satyajit-ray-1956.html
7145,"2016-04-30 Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray - 1991","Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray 1991",2016-04-30,post_low_confidence,0.434,,"Still Photograph form the Bengali Movie Aparajito (The Unvanquished), Directed by Satyajit Ray - 1956",https://www.oldindianphotos.in/2012/11/Aparajito-bengali-movie-satyajit-ray-1956.html
7146,"2016-04-30 Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray - 1991","Stills from the Bangla Movie Agantuk (The Stranger), Directed by Satyajit Ray 1991",2016-04-30,post_low_confidence,0.434,,"Still Photograph form the Bengali Movie Aparajito (The Unvanquished), Directed by Satyajit Ray - 1956",https://www.oldindianphotos.in/2012/11/Aparajito-bengali-movie-satyajit-ray-1956.html
7147,2016-05-05 Group of Junagadh Musicians - 1935,Group of Junagadh Musicians 1935,2016-05-05,post_low_confidence,0.419,,Group Photo of Indian Musicians - c1900's,https://www.oldindianphotos.in/2015/05/group-photo-of-indian-musicians-c1900s.html
7148,2016-05-05 Hindu Temple in Colombo Ceylon (Sri Lanka) - 1890's,Hindu Temple in Colombo Ceylon (Sri Lanka) - 1890's 1890,2016-05-05,post_low_confidence,0.472,,"Awasghar Temple, Midnapore, Bengal - 1869",https://www.oldindianphotos.in/2016/04/awasghar-temple-midnapore-bengal-1869.html
7149,2016-05-05 Sailboats on Beach - Ceylon (Sri Lanka) 1880's,Sailboats on Beach - Ceylon (Sri Lanka) 1880's 1880,2016-05-05,post_low_confidence,0.441,,"A Devil Dancer, Ceylon (Sri Lanka)",https://www.oldindianphotos.in/2013/01/a-devil-dancer-ceylon-sri-lanka.html
7150,2016-05-05 Young woman preparing wood to light fire for cooking in her open area living space - Poodalur India 1946,Young woman preparing wood to light fire for cooking in her open area living space - Poodalur India 1946,2016-05-05,post_low_confidence,0.316,,"Young Indian woman holding her crying young nephew - Bombay (Mumbai), India 1946",https://www.oldindianphotos.in/2012/11/young-indian-woman-holding-her-crying.html
7151,2016-05-07 Hindu Lady in Traditional Saree,Hindu Lady in Traditional Saree,2016-05-07,post_low_confidence,0.494,,Indian Lady in Saree - Studio Photo,https://www.oldindianphotos.in/2010/11/indian-lady-in-saree-studio-photo.html
7152,2016-05-07 Indian Woman Post Card - British India Delhi,Indian Woman Post Card - British India Delhi,2016-05-07,post_low_confidence,0.460,,St. James's Church - Delhi 1860,https://www.oldindianphotos.in/2016/02/st-jamess-church-delhi-1860.html
7153,"2016-05-07 Jawaharlal Nehru and Indira Gandhi on the Moscow Subway, USSR - 1955","Jawaharlal Nehru and Indira Gandhi on the Moscow Subway, USSR 1955",2016-05-07,post_low_confidence,0.395,,"Sardar Vallabhbhai Patel , Jawaharlal Nehru and Indira Gandhi - New Delhi November 1947",https://www.oldindianphotos.in/2012/01/sardar-vallabhbhai-patel-jawaharlal.html
7154,2016-05-07 Mahatma Gandhi with a Friend in South Africa as Part of a Delegation of British Indians - Early 20th Century,Mahatma Gandhi with a Friend in South Africa as of a Delegation of British Indians - Early 20th Century,2016-05-07,post_low_confidence,0.318,,Mahatma Gandhi at the Railway station in the early 1940s,https://www.oldindianphotos.in/2012/01/mahatma-gandhi-at-railway-station-in.html
7155,2016-05-07 Tamil Lady in Rickshaw Post Card - Ceylon 1910s,Tamil Lady in Rickshaw Post Card - Ceylon 1910s,2016-05-07,post_low_confidence,0.343,,Qutb Minar in Delhi - 1910's,https://www.oldindianphotos.in/2012/12/qutb-minar-in-delhi-1910s.html
7156,"2016-05-08 Anglican Church, Belgaum, Karnataka, India, 1874","Anglican Church, Belgaum, Karnataka, India 1874",2016-05-08,post_low_confidence,0.480,,St. James's Church - Delhi 1860,https://www.oldindianphotos.in/2016/02/st-jamess-church-delhi-1860.html
7157,"2016-05-08 Bhadra Fort, Ahmedabad, Gujarat, India - 1872","Bhadra Fort, Ahmedabad, Gujarat, India 1872",2016-05-08,post_low_confidence,0.469,,"Villagers of Saurashtra - Gujarat, India c1875",https://www.oldindianphotos.in/2011/04/villagers-of-saurashtra-gujarat-india.html
7158,2016-05-08 Government House in Madras (Chennai) - 1890's,Government House in Madras (Chennai) - 1890's 1890,2016-05-08,post_low_confidence,0.392,,Government House Calcutta (Kolkata) - 1870's,https://www.oldindianphotos.in/2012/02/government-house-calcutta-kolkata-1870s.html
7161,2016-05-08 Hindu Sanyasi (Ascetic) - c1890's,Hindu Sanyasi (Ascetic) - c1890's 1890,2016-05-08,post_low_confidence,0.376,,Bathing Ghat in Calcutta (Kolkata) c1890,https://www.oldindianphotos.in/2016/03/bathing-ghat-in-calcutta-kolkata-c1890.html
7162,2016-05-08 Indian Man Holding a Collared Dog - c1890's,Indian Man Holding a Collared Dog - c1890's 1890,2016-05-08,post_low_confidence,0.372,,Indian Man with Performing Bear - c1900's,https://www.oldindianphotos.in/2015/05/indian-man-with-performing-bear-c1900s.html
7163,2016-05-08 Indian Men with Two Huge Fish - c1900's,Indian Men with Two Huge Fish - c1900's 1900,2016-05-08,post_low_confidence,0.428,,Indian Man with Performing Bear - c1900's,https://www.oldindianphotos.in/2015/05/indian-man-with-performing-bear-c1900s.html
7164,"2016-05-08 Interior of Puthu Mandapam, Madurai, Tamil Nadu - 1890's","Interior of Puthu Mandapam, Madurai, Tamil Nadu - 1890's 1890",2016-05-08,post_low_confidence,0.467,,"Meenakshi Amman Temple, Madurai Tamil Nadu - Vintage Photograph",https://www.oldindianphotos.in/2011/06/meenakshi-amman-temple-madurai-tamil.html
7168,"2016-05-08 Wellington Tree at Ahmednagar Fort, Maharashtra","Wellington Tree at Ahmednagar Fort, Maharashtra",2016-05-08,post_low_confidence,0.388,,"Caves of Ellora, Maharashtra - c1870's",https://www.oldindianphotos.in/2012/10/caves-of-ellora-maharashtra-c1870s.html
7170,2016-05-22 Army Elephants of India - 1901,Army Elephants of India 1901,2016-05-22,post_low_confidence,0.353,,Benares Ghats - India 1890s,https://www.oldindianphotos.in/2010/12/benares-ghats-india-1890s.html
7171,2016-05-22 Fruit Shop in an Indian Bazaar - 1880's,Fruit Shop in an Indian Bazaar - 1880's 1880,2016-05-22,post_low_confidence,0.357,,A Busy Indian Bazaar (Market) Scene,https://www.oldindianphotos.in/2011/01/busy-bazaar-market-scene.html
7172,2016-05-22 Goldsmiths at Work - 1880's,Goldsmiths at Work - 1880's 1880,2016-05-22,post_low_confidence,0.301,,Potters at Work - Madras (Chennai),https://www.oldindianphotos.in/2011/12/potters-at-work-madras-chennai.html
7173,2016-05-22 Hindu Funeral Procession - 1880's,Hindu Funeral Procession - 1880's 1880,2016-05-22,post_low_confidence,0.342,,Indian Maharajah and his Wife - 1880's,https://www.oldindianphotos.in/2011/12/indian-maharajah-and-his-wife-1880s.html
7174,2016-05-22 Landslide in Nainital - September 1880,Landslide in Nainital - September 1880,2016-05-22,post_low_confidence,0.319,,Village in Rural Bengal - 1865,https://www.oldindianphotos.in/2016/03/village-in-rural-bengal-1865.html
7175,2016-05-22 Landslide in Nainital - September 1880,Landslide in Nainital - September 1880,2016-05-22,post_low_confidence,0.319,,Village in Rural Bengal - 1865,https://www.oldindianphotos.in/2016/03/village-in-rural-bengal-1865.html
7176,2016-05-22 Two Women is Collecting Bullock Droppings for Fuel - 1880's,Two Women is Collecting Bullock Droppings for Fuel - 1880's 1880,2016-05-22,post_low_confidence,0.426,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
7178,2016-06-07 Indian Holy Man and Hanuman Idol - 1940's,Indian Holy Man and Hanuman Idol - 1940's 1940,2016-06-07,post_low_confidence,0.461,,Indian Man and Woman - 1920s,https://www.oldindianphotos.in/2010/04/indian-man-and-woman-1920s.html
7180,"2016-06-07 Raja Sir Tanjore Madhava Rao, KCSI (c. 1828 - 1891), also known as Sir Madhava Rao Thanjavurkar - 1880","Raja Sir Tanjore Madhava Rao, KCSI (c. 1828 - 1891), also known as Sir Madhava Rao Thanjavurkar - 1880 1828",2016-06-07,post_low_confidence,0.278,,"Yeshwant Rao Holkar II, Maharaja of Indore, with his wife Maharani Sanyogita Bai Holkar - 1943",https://www.oldindianphotos.in/2016/10/yeshwant-rao-holkar-ii-maharaja-of.html
7182,2016-06-11 Bullock Cart - Benares (Varanasi) India,Bullock Cart - Benares (Varanasi) India,2016-06-11,post_low_confidence,0.417,,Bullock Cart in the Street - Ambala India 1945,https://www.oldindianphotos.in/2011/03/bullock-cart-in-street-ambala-india.html
7183,2016-06-11 Ekka Transport - Old Post Card - 1910s,Ekka Transport - Old Post Card 1910s,2016-06-11,post_low_confidence,0.335,,View of Varanasi Ghats and Architectures - c1910,https://www.oldindianphotos.in/2014/05/view-of-varanasi-ghats-and.html
7184,2016-06-11 Fatehpore Sikri - Agra -  1910,Fatehpore Sikri - Agra 1910,2016-06-11,post_low_confidence,0.398,,Railway Cafeteria near Agra - c1925,https://www.oldindianphotos.in/2014/11/railway-cafeteria-near-agra-c1925.html
7185,2016-06-11 Fatehpore Sikri - Agra -  1910,Fatehpore Sikri - Agra 1910,2016-06-11,post_low_confidence,0.398,,Railway Cafeteria near Agra - c1925,https://www.oldindianphotos.in/2014/11/railway-cafeteria-near-agra-c1925.html
7186,2016-06-11 Fatehpore Sikri - Agra -  1910,Fatehpore Sikri - Agra 1910,2016-06-11,post_low_confidence,0.398,,Railway Cafeteria near Agra - c1925,https://www.oldindianphotos.in/2014/11/railway-cafeteria-near-agra-c1925.html
7187,2016-06-11 Group of Parsees - Old Post card - 1910s,Group of Parsees - Old Post card 1910s,2016-06-11,post_low_confidence,0.379,,A large group of Indian children in Calcutta (Kolkata) - 1912,https://www.oldindianphotos.in/2010/12/large-group-of-indian-children-in.html
7197,2016-06-12 Jawaharlal Nehru with his sister Krishna Hutheesing - Delhi May 1946,Jawaharlal Nehru with his sister Krishna Hutheesing - Delhi May 1946,2016-06-12,post_low_confidence,0.440,,"Chandni Chowk, the Main Street in Delhi - c1860's",https://www.oldindianphotos.in/2016/02/chandni-chowk-main-street-in-delhi.html
7200,2016-06-19 Huge Chunk of Rock on the Kandy Railway - Ceylon (Sri Lanka) c1875,Huge Chunk of Rock on the Kandy Railway - Ceylon (Sri Lanka) c1875 1875,2016-06-19,post_low_confidence,0.349,,View of ships on the Hooghly River - Calcutta (Kolkata) c1870's,https://www.oldindianphotos.in/2016/03/view-of-ships-on-hooghly-river-calcutta.html
7202,2016-06-19 Maharaja of Scindia's Weopons - c1875,Maharaja of Scindia's Weopons - c1875 1875,2016-06-19,post_low_confidence,0.330,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
7205,2016-06-19 Sinhalese (Sri Lankan) Women pounding paddy - c1880,Sinhalese (Sri Lankan) Women pounding paddy - c1880 1880,2016-06-19,post_low_confidence,0.470,,Group of Kashmiri Women - c1864,https://www.oldindianphotos.in/2016/03/group-of-kashmiri-women-c1864.html
7209,2016-06-20 Ghats of Benares (Varanasi) - 1890's,Ghats of Benares (Varanasi) - 1890's 1890,2016-06-20,post_low_confidence,0.361,,View of Varanasi Ghats and Architectures - c1910,https://www.oldindianphotos.in/2014/05/view-of-varanasi-ghats-and.html
7210,2016-06-20 Horse Carriage on a Small Bridge - Probably from Madras 1870's,Horse Carriage on a Small Bridge - Probably from Madras 1870's 1870,2016-06-20,post_low_confidence,0.298,,"Man Driving Horse Carriage - Vintage Photogaph, India 1940's",https://www.oldindianphotos.in/2012/10/man-driving-horse-carriage-vintage.html
7211,2016-06-20 Potrait of a Young Woman - 1880's,Potrait of a Young Woman - 1880's 1880,2016-06-20,post_low_confidence,0.346,,Studio Portrait of a Young Woman of Calcutta (Kolkata) in Sari - 1920's,https://www.oldindianphotos.in/2011/12/studio-portrait-of-young-woman-of.html
7212,2016-06-20 Sri Lanka (Ceylon) Beach View - 1880's,Sri Lanka (Ceylon) Beach View - 1880's 1880,2016-06-20,post_low_confidence,0.356,,Mat Weavers - Ceylon (Sri Lanka) c1880,https://www.oldindianphotos.in/2011/06/mat-weavers-ceylon-sri-lanka-c1880.html
7214,2016-06-20 Vintage Photographs of Three Unknown Indian Male,Vintage Photographs of Three Unknown Indian Male,2016-06-20,post_low_confidence,0.468,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
7215,2016-06-20 Vintage Photographs of Three Unknown Indian Male,Vintage Photographs of Three Unknown Indian Male,2016-06-20,post_low_confidence,0.468,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
7216,2016-06-20 Vintage Photographs of Three Unknown Indian Male,Vintage Photographs of Three Unknown Indian Male,2016-06-20,post_low_confidence,0.468,,Vintage Photographs of Newly Wed Indian Couples,https://www.oldindianphotos.in/2011/01/vintage-photographs-of-newly-wed-indian.html
7217,2016-06-24 A Young Bengali Woman Playing a Saraswati veena - 1928,A Young Bengali Woman Playing a Saraswati veena 1928,2016-06-24,post_low_confidence,0.327,,Newly Married Bengali Couple,https://www.oldindianphotos.in/2016/02/newly-married-bengali-couple.html
